83	-273.176176119841	-897.0189101714051
84	-271.6530464522319	-899.5498844115283
85	-275.6552936738754	-903.2851319872957
86	-275.2773924557412	-902.7531036163332
87	-269.9756336120576	-905.8040894923041
88	-274.5200787178181	-901.5447720647184
89	-270.5873076416342	-904.547110497239
90	-268.14372338795545	-902.8148519843904
91	-275.095877874781	-903.9965806407961
92	-273.51018143553887	-905.1585564364848
93	-266.4963190135791	-900.5214388057893
94	-271.5724030017104	-897.2879154506235
95	-270.4960502727002	-904.7371290081252
96	-275.97785167606406	-901.0911601927769
97	-272.4233992641175	-899.3425560916609
98	-275.0240598241227	-899.938319937741
99	-274.10052226335375	-898.8788338886237
100	-273.17566300374875	-897.7775661474244
101	-268.03311610719203	-900.5194701893748
102	-272.8714401595021	-897.4614699613817
103	-270.83779626963184	-898.631269803941
104	-271.5165016786021	-901.1498666906065
105	-273.9187276772452	-900.8671635777524
106	-268.49125349893313	-903.3004670833185
107	-271.28772108359755	-897.6477006515028
108	-266.5160488264367	-900.6526481297776
109	-272.4438076409148	-902.0911100881012
110	-267.91822432413625	-901.6635968959139
111	-274.330876822479	-899.765607625829
112	-270.8637836509697	-902.3541140066638
113	-272.84420866343265	-902.309188502334
114	-271.4991912441954	-902.4716379317857
115	-270.3830550610714	-900.5128407707093
116	-272.1296144807996	-901.3950879702064
117	-270.5978800153855	-898.994271786345
118	-274.1359107939276	-897.9675943625635
119	-270.1843281999723	-902.8291991827256
120	-271.66759141412876	-897.1659504983242
121	-272.7638674393745	-897.2946791134616
122	-272.94336971281876	-896.6213752400134
123	-274.920552670679	-904.0366535194393
124	-274.2343814198735	-898.4367824169773
125	-268.2278813048952	-903.8700943435877
126	-271.40963399602055	-905.2876213843844
127	-272.5092790487424	-899.6017545185184
128	-268.97998940126985	-899.6418024690523
129	-268.5950447977342	-899.8619740521013
130	-273.02035970917797	-899.3350534988559
131	-271.22745149646266	-897.073872046386
132	-271.351124958487	-897.0011469979155
133	-274.08538037619707	-899.8173923344459
134	-266.6973973744238	-900.9602226986956
135	-267.6717314988632	-897.901976057778
136	-272.41686839531843	-905.0380277121786
137	-272.0421428174926	-899.7338012883853
138	-271.31848840055284	-900.7134451133306
139	-268.1241217379102	-897.4974820020808
140	-271.1022748674613	-901.7174878287321
141	-270.3991988301641	-899.809316538373
142	-268.5964055679604	-901.5681788770712
143	-273.30107152013613	-900.6994080362426
144	-268.2038009474428	-898.6275293217503
145	-271.474098007134	-904.7643308389654
146	-274.4920285143955	-903.4412305726139
147	-267.945667637402	-902.4529052636823
148	-273.37332307539504	-897.8789274632999
149	-275.1804099498524	-899.3067143965008
150	-269.64532146189833	-897.0663633472764
151	-271.5372792824097	-905.2191656034447
152	-272.8228527774732	-900.8346235612728
153	-270.03807689546437	-899.2913984948198
154	-272.58632317191797	-896.8863025150953
155	-272.13600587518135	-900.870601645688
156	-273.9008338104005	-901.3190739497917
157	-271.8168250821692	-898.7945910434707
158	-268.0352280575999	-903.5172070480857
159	-268.70542789913316	-900.0879720129975
160	-271.6961531363389	-901.3261276141029
161	-269.1629477775906	-897.6755843239274
162	-272.37294262869483	-901.1489099641705
163	-267.48021612830297	-903.6484389760618
164	-271.761009472507	-900.539102736031
165	-272.8747115210173	-905.2937135931891
166	-272.0741834930351	-905.6693869248255
167	-272.9519387035727	-902.4718038190246
168	-268.892268253497	-899.0258534319354
169	-272.0617324576083	-898.7473439726053
170	-271.6446961972267	-902.133782177509
171	-271.7474043058521	-897.295520395338
172	-271.54856266205536	-901.1422850768893
173	-270.3515829794703	-896.8499402645219
174	-273.82311475325605	-899.8917359698568
175	-272.19234882231905	-905.0879074653116
176	-275.2866968189471	-900.5337257053667
177	-273.01496380281895	-897.3053828614999
178	-274.87087577043536	-903.0393254211051
179	-266.3938855036627	-901.293852407378
180	-274.26653356948685	-902.1680219820148
181	-273.7183043182526	-898.7435242746119
182	-271.05396668671483	-899.6520877790797
183	-275.1683379761947	-903.6521808271657
184	-272.4263022344294	-899.5225782836021
185	-274.3875572797506	-898.3217471393199
186	-267.40759941932544	-901.5590431135747
187	-267.2611470526433	-902.3593304455364
188	-274.45721957548994	-898.6237785088132
189	-272.81669990925434	-896.4562806133198
190	-271.94760413898643	-898.4930060384082
191	-270.5606201594531	-902.6093791119935
192	-269.50014433001013	-902.8120189628369
193	-271.3044702829006	-897.6198996116508
194	-957.7624598270173	949.1964748240813
195	-951.0979557236341	944.0639552463728
196	-958.0778491507091	947.4893269438572
197	-954.987689588119	948.0243723261941
198	-952.3715831634404	943.7118376955573
199	-951.292281574595	947.3623301754117
200	-957.4825875734272	946.8629982901418
201	-956.834340893444	951.1506603796693
202	-955.1644477859631	948.7337580577765
203	-950.9868951059516	949.8647428888925
204	-954.3123630096595	947.9756787486133
205	-951.385908340693	944.8020693345615
206	-949.3839130698663	949.4064802485941
207	-957.2607532997039	946.4750508160602
208	-956.1600878018455	945.7395356673461
209	-956.9787141483912	951.3404773444026
210	-949.3105131815736	945.4394414658597
211	-950.117729695344	946.99238526455
212	-954.6634705535647	952.0547442187635
213	-952.8748025082594	945.0875474749464
214	-952.397736036947	945.5621698944635
215	-950.5273036183526	946.3576118332777
216	-957.8034093698992	948.4394135434517
217	-950.4896348094614	950.6883014978498
218	-949.0482547231397	949.7528968127814
219	-955.4516378435004	945.7775681958661
220	-956.0052672775864	951.0269346273045
221	-953.497438245489	950.5000221387414
222	-949.4568238388242	944.9803163765175
223	-958.012549609325	946.6301123771933
224	-955.6410957629329	946.2814138463151
225	-956.4085052562467	945.0630976043798
226	-951.2262877023687	945.4298291579512
227	-955.0694840136086	951.3537409760078
228	-950.7453406424798	944.3464491086522
229	-950.10264209994	945.1377913438419
230	-954.7202703431122	943.5070127748147
231	-948.8789213259424	947.7197158363125
232	-951.0219484494003	950.1823684359672
233	-955.0812258068407	952.2000760515035
234	-952.7036272346288	944.8418831391057
235	-954.5955510776236	949.5228026672671
236	-952.3787021590315	947.1446280513585
237	-953.5363488447301	948.4653920956124
238	-954.8895548340723	945.4465927967493
239	-953.3638251511476	951.1924828552777
240	-952.977044410787	949.1706075439025
241	-955.3807691978045	951.0637065467776
242	-950.7194415546055	944.5184161400364
243	-956.0476659392837	951.2978437081605
244	-955.6767221592562	943.8312132508706
245	-953.8483169054904	950.6438684504533
246	-957.4882446038512	948.4256749304473
247	-956.1219376140992	946.3933405658585
248	-952.3408867877188	952.4882267750943
249	-949.2385024522117	945.8313916694202
250	-956.9131523150709	950.94594943281
251	-949.3503181238563	947.8310873206063
252	-952.8020004273579	943.3902382735572
253	-953.4234161794038	946.0531614131011
254	-948.63623226736	947.5590269728621
255	-953.9323840308791	951.2363401794448
256	-951.8172012821124	952.5716081179391
257	-950.6337110235852	947.048885211013
258	-951.7107916618586	945.3031386421251
259	-949.1682319616579	946.4187770401526
260	-949.4791840584166	949.6910928323854
261	-955.4108541650116	951.1421704079586
262	-950.2476173830307	945.2819734906545
263	-948.4188289350084	947.7529530566338
264	-956.2661391092561	950.2152507029551
265	-955.2038190703328	952.3097028877404
266	-957.1303432084555	945.8869495518185
267	-950.2039201980813	946.9116574433228
268	-948.7496669298918	946.2766227950549
269	-954.9561424009715	943.9969564321515
270	-957.8050206185989	946.1189017089846
271	-958.0462994748063	948.8802146345204
272	-949.1663369988637	949.0709285798135
273	-950.8446892696937	950.4618992604024
274	-957.160934797259	949.3760775581316
275	-955.9625453463397	947.2874764435096
276	-952.3429960725186	944.385822950881
277	-953.62588957955	949.3657417225527
278	-955.57296145844	950.951407023427
279	-958.1849256241965	948.9838725470864
280	-948.5336828651969	947.8669299427378
281	-949.3777153913453	947.7887005600672
282	-949.4496876874415	947.3468720283133
283	-950.058330188517	948.3858885786676
284	-950.2355324898421	944.3077157552358
285	-954.8451597900893	949.7060907358258
286	-955.2808636930713	949.4892063075151
287	-952.9567563998712	948.9977702394784
288	-951.0944291759987	946.375064783364
289	-952.13860521238	947.6189417442562
290	-952.6024131213829	946.5242985864992
291	-950.8336928278873	945.9679238187705
292	-955.7351190684217	948.2115007569357
293	-951.4620348058824	945.4571494452418
294	-957.3051906278058	949.5631363705165
295	-954.4386498135136	948.4603642353163
296	-949.8263558761605	945.2388574425986
297	-956.1068725556181	949.1552344489386
298	-955.1114769924773	949.2586067044546
299	-954.5543805134668	948.612492506581
300	-951.2011986340705	952.0171378419494
301	-957.7285448079708	946.6563634640951
302	-957.6161562292411	947.0754499797096
303	-954.531501378445	946.3991264995149
304	-954.6487980621775	950.3653066055897
305	-950.1355225298795	946.7528219158381
306	-954.9342896550739	944.6310995715369
307	-950.3944185519321	950.4421053246318
308	-954.0734111576826	944.3937747744552
309	-956.3609599365592	949.5690304402484
310	-955.4937105002207	948.7431500143933
311	-954.9480613910506	943.4749136955286
312	-954.8649547819109	948.6840542422971
313	-952.3098658099277	947.3710324426983
314	-957.0862870575037	949.0332195821878
315	-952.8404962169286	945.9877581793252
316	-956.7649442856055	945.6559104584452
317	-953.2219632860753	948.7400818188919
318	-954.5669457370599	952.0762141428409
319	-956.3786287443692	945.6393454917267
320	-955.0620422451051	944.2388675073704
321	-951.8931688463571	949.7097488731005
322	-950.9358066097262	946.422733098724
323	-953.6390821006502	951.5264488676316
324	-954.2961329500847	949.01647183166
325	-948.9771464943535	947.12655938422
326	-956.3119647452552	945.6912761867331
327	-956.8610458966209	944.3848601547146
328	-955.7460580933432	952.0199122260802
329	-956.5750967169546	945.2415231752076
330	-950.3840603946904	947.4591947027684
331	-955.5320613766277	945.245885476366
332	-949.6460100264833	949.092995415462
333	-953.3098705533758	947.1062728432851
334	-952.6500612194004	947.0269997107881
335	-957.106559962583	947.1988193295697
336	-953.1976125825097	948.2182791622182
337	-953.791305992226	945.7922285210511
338	-951.5641833195623	948.6986009338964
339	-956.4627892351335	950.3505289960995
340	-956.2797278093752	949.9117685120696
341	-951.839122835933	950.6875910651256
342	-950.8970885308318	947.5809262877066
343	-950.7909251049646	945.3630104336496
344	-956.2397023302406	945.3845084408415
345	-949.9586421773373	947.9739238934451
346	-953.832803432984	949.7962319367429
347	-952.8107494349645	943.9298949788359
348	-953.205715257038	948.1604341662902
349	-956.6279224409722	947.799443781579
350	-950.2958704377423	949.1221791227335
351	-956.1137161279296	951.8690859140582
352	-949.833066077316	947.4897886070434
353	-950.2629453287594	945.890738539908
354	-949.1156986837739	945.430378550836
355	-950.8187225550406	946.8838099173578
356	-956.2700436928512	950.9205192168342
357	-953.641166901188	944.1988256363513
358	-950.9796744097393	944.6074419140804
359	-948.7506362979898	948.2663457754834
360	-950.3935554812242	951.1750602813563
361	-953.8596591080936	946.1456797209173
362	-953.9684181607402	944.5716405150877
363	-951.9121234470406	947.7027747071775
364	-956.7134842184497	944.2435229409766
365	-949.025607327304	948.3823130158306
366	-955.3594387624773	950.5042868941108
367	-952.6733048316429	950.1426389391461
368	878.8761794356959	-824.722047977242
369	881.8463465678643	-825.0294975710889
370	874.8322105695455	-823.6182262718147
371	877.6112863490898	-830.5333991892164
372	874.9160713162815	-829.0671170036177
373	876.8068641994342	-826.4440500482325
374	877.3698160829323	-829.0334332130966
375	876.5947951632016	-822.2161448418849
376	878.8382608623676	-829.2911815624544
377	874.0221480628454	-828.667371643722
378	876.9247549174854	-825.543578445305
379	877.9593887977517	-824.7374795718955
380	882.2303941095896	-826.8253089104222
381	878.5395444568522	-831.3294571403736
382	877.6232154021482	-831.0157242977056
383	874.1103961009657	-826.3450785687468
384	877.276706632372	-826.9912519472465
385	881.5779013157378	-830.67245581729
386	879.0208369310376	-822.6765720126268
387	878.820403490066	-825.771550105887
388	882.3739304813251	-829.2872366540213
389	881.1059356748337	-827.7090556020235
390	881.4734525649535	-827.7758642451538
391	880.0423878409453	-826.4909774905293
392	878.5608870032097	-828.9574963732989
393	874.6071845480561	-824.1919877619162
394	878.7037019151578	-829.0079959060367
395	878.2172616934171	-823.3341843385306
396	882.5619901081875	-826.8091891058446
397	881.0020724340909	-827.7596795383878
398	875.5487388102631	-823.7865644120077
399	880.6010088033944	-823.5883870277235
400	877.9956076512522	-827.9006778358978
401	883.013824717387	-826.449957832518
402	873.9847414529261	-827.0225813463587
403	878.0325493088517	-828.4353808690295
404	878.933481599406	-822.2542545545508
405	875.8812314988238	-830.0183074390688
406	877.3727731758556	-825.5269755883437
407	879.4237979386495	-830.1827968544297
408	875.6070243122133	-822.8076100976534
409	875.8692197595142	-825.3694884568731
410	877.0851462465564	-829.5963644278249
411	879.813538662453	-823.5212559692379
412	874.5187136227045	-825.2110059115646
413	881.7434868856974	-828.8867535233702
414	883.1430915845572	-826.8349094612865
415	877.0633386031213	-827.0162969546282
416	881.4855075286406	-825.9686545467509
417	877.5493494278102	-828.9773434308357
418	879.6721009910397	-822.9704966839244
419	877.4368008204881	-829.1545318538017
420	880.7541636557729	-829.0954990987409
421	878.584561081802	-830.2614253143929
422	879.1354135223374	-826.8971533142667
423	882.9457153184577	-825.4722959732755
424	875.2976176206059	-828.6853679108376
425	882.7944391215467	-828.0847688526676
426	882.3582473642858	-825.0358048094664
427	875.4945424931037	-828.8803028654903
428	881.4564102604229	-828.477049994787
429	882.9142523459486	-828.5054854385221
430	881.7394731646391	-829.8410414743349
431	881.0146244436737	-829.7331653303677
432	879.1728049808485	-823.2583429667883
433	882.5523481969497	-824.659989583662
434	878.9796903745147	-831.4604308685285
435	876.8729293136843	-829.2899887355219
436	875.239662584379	-829.0900991852873
437	875.7453983381595	-826.7442368403036
438	881.1259252772098	-826.0510587705355
439	877.7593856393439	-827.4337478220446
440	877.2492067359896	-823.8686357975195
441	877.4894479838438	-825.9792818329839
442	878.9927456370093	-824.2876291169144
443	881.9878215777261	-824.7746280596757
444	874.3987983859577	-826.4769086229528
445	880.3006149035069	-828.3216373827601
446	877.02607760227	-824.1700480933926
447	882.3514546627088	-824.3461665733034
448	882.1900065676545	-824.1291911277302
449	879.6533794022944	-824.5915346572172
450	880.5485167340335	-823.3504052006732
451	882.9844560144991	-828.4677174176528
452	878.6888681136064	-829.946660182809
453	880.4652201168794	-828.2168408832797
454	879.2752084486801	-822.1936309530657
455	877.790737793063	-827.4672359159773
456	878.9182258612539	-824.7799616037003
457	880.3406426802817	-827.3002847236297
458	882.7680198140753	-828.5789848383887
459	876.6314490189891	-824.7907302079067
460	879.5373210074573	-826.5941129591051
461	879.9049568358394	-824.1952417232061
462	874.9662329971093	-830.3993044069115
463	882.4562309691381	-824.6163084988309
464	881.4084317776835	-825.7690847427679
465	878.7296208728137	-822.6878187836178
466	879.2071067708018	-826.3468591349801
467	878.7804643237746	-826.3274188717186
468	874.9402978965883	-825.44295084957
469	875.7200682294871	-824.8396773075872
470	874.6187272196545	-828.6639100969694
471	877.4152881843269	-824.4440505234724
472	877.2021216833496	-826.802032703581
473	879.026879013272	-829.273318021853
474	877.4226444929343	-822.6896349869463
475	879.2678116872487	-830.9663236135242
476	877.3619544349244	-829.2723494817819
477	876.9291225581707	-831.1953947611653
478	882.1707817630461	-825.333482989502
479	874.1759969673534	-825.0855847073847
480	882.6322233667704	-828.3219295580998
481	880.2090038212594	-824.6024030039177
482	881.0701738604437	-830.0138402804463
483	875.2780657342652	-829.3579638796188
484	879.2844072843335	-831.0271492330094
485	875.3113595317657	-829.0651612008114
486	876.3832027917008	-828.7839923093239
487	874.2057335313704	-828.1585405279643
488	875.7829883639887	-823.7442269685151
489	876.66864032768	-830.6269752395222
490	874.0702931400327	-825.1415672963109
491	881.2213453026635	-824.4524543807996
492	877.6020428365565	-826.3297174576292
493	880.8777747673528	-824.4567249338525
494	883.3537902052052	-826.5509697093386
495	881.8058473083227	-823.2474594489873
496	875.1088378452291	-824.2547395739342
497	878.532570132296	-824.5705155644719
498	881.5582143956398	-825.1310847017347
499	880.1630984600728	-828.2961291705133
500	874.4858345733154	-827.8591903254822
501	879.8751576650535	-824.2660405920074
502	877.0910459664697	-828.4970647894911
503	881.3359718310036	-828.5007751247281
504	875.8460693996651	-829.3395403952221
505	881.7281345316708	-826.9991498495665
506	879.4910924940831	-829.5927363511729
507	880.8183385828341	-827.3573528037555
508	878.5082707831991	-828.4842650289519
509	879.810348472685	-828.5275781892536
510	879.4275368059255	-831.6382781392288
511	874.0811726763865	-828.6326521068338
512	874.887377680829	-823.4439255506546
513	879.153643146354	-828.0839270451311
514	875.3515183103511	-824.2682981364684
515	877.9010549339997	-828.3384832122172
516	877.8054640643328	-822.9177102737704
517	880.956162935946	-826.4617429595124
518	875.3567903296107	-826.5869810087784
519	877.74805828374	-828.8335979182818
520	876.951826548912	-825.9447926783729
521	881.5545354850954	-826.4646614721869
522	873.9413995620071	-827.0260682385057
523	876.905263325652	-827.463391104287
524	883.1699425597916	-827.7980811122255
525	875.7490372150066	-830.5476056212394
526	881.6183079959428	-826.9122925819322
527	881.1376149592384	-822.697439559684
528	881.590617064616	-826.6468494008076
529	879.3552777406435	-825.8626035905587
530	877.9119537825075	-831.2875426331892
531	877.6720502142128	-827.8359261020826
532	879.1662704056336	-823.5655033881143
533	879.3007939283924	-828.6498374942977
534	880.6699112592806	-825.6911863768603
535	882.7901475121486	-824.8496363131433
536	874.3244548503669	-828.513207558525
537	882.2279269799584	-827.192336047908
538	880.5399691670614	-829.6355184993484
539	881.1924448475842	-829.3690816834389
540	880.0742976473225	-830.1594698319623
541	879.0019395940848	-827.4253019082663
542	-120.17932034083792	196.2475967558163
543	-119.05073330583218	191.9834946831344
544	-117.39695807001863	192.06331728116817
545	-121.95007191207463	197.7031477473682
546	-118.58289304467566	194.06696050707086
547	-117.04189449892533	200.4926072631369
548	-121.6158027165547	193.4629379626513
549	-119.60442114078089	198.68949536939584
550	-119.44910245592757	192.66260889036988
551	-119.54590416237332	195.39911443096096
552	-117.36630117886014	193.60270215162143
553	-114.83775797376526	196.3696109640462
554	-114.30852857042255	197.18941175630925
555	-118.56297618237036	201.20221044111727
556	-118.12636512540746	193.1675979537248
557	-118.58985022828809	196.19274177744853
558	-122.13403923756816	195.85244858493752
559	-113.45174542284751	195.6695091746385
560	-116.02931523607101	191.9221498883023
561	-113.33736401682981	196.5783728648561
562	-119.6395178853708	197.3987460339093
563	-119.59762546047902	200.36205367743617
564	-116.8553818909323	200.18318762163508
565	-113.30340228793148	196.36116462365345
566	-114.14481983254795	194.638679328703
567	-120.62318878928798	199.8866423242706
568	-113.66215771502317	196.5281906669217
569	-116.0812858314915	200.35275772524838
570	-117.98510259766003	199.5142026291487
571	-120.68819838266432	196.36043039788498
572	-116.38764262071894	195.01024627082055
573	-116.46253454968979	198.479263341999
574	-115.33584298602887	193.8311521082954
575	-121.25064829989331	193.10326351493197
576	-117.53497167388016	198.70642068346356
577	-117.8163587634114	193.57984750913988
578	-116.64415293318329	193.3245115649984
579	-118.21429268849582	193.9929383063324
580	-114.22597088581088	194.35516057614876
581	-117.737090766988	192.84418058663346
582	-122.19384619854827	196.31854888293324
583	-115.47799199234659	193.98965457237264
584	-116.06567550565998	200.3942321907305
585	-121.01456312969407	193.59373572637375
586	-117.10031723033464	200.4356827888778
587	-117.3975686716879	196.82302029668685
588	-122.7367801301711	195.76139678572125
589	-119.87543716683403	200.62196384585008
590	-113.90722873699418	197.00870643358732
591	-116.78102869161722	200.4122722159648
592	-116.01026537715548	195.4061015094549
593	-113.07470057258624	197.21950194253253
594	-120.86070483978004	195.4582648350259
595	-117.35370455840292	195.12085732634634
596	-119.86863034904191	197.4371617881486
597	-114.95894898327853	194.92310374663185
598	-120.51872146744695	198.2579261248134
599	-121.96457150377128	196.2490110167066
600	-115.85256708346694	197.68266702534382
601	-116.82665892437447	201.17027769551294
602	-115.21394251683753	199.71171849936084
603	-114.18443559762224	198.29628574710625
604	-115.78660345620993	197.92691517321796
605	-120.1381170298213	196.5570995081591
606	-119.29241430458838	192.1970540057928
607	-113.15940977673596	196.56752906080888
608	-115.48293648426737	192.63360436708496
609	-113.81845664651465	197.6350861813851
610	-120.0426808237592	198.86848495779373
611	-114.96215439158009	194.54774140587256
612	-117.85280612497904	198.64483423855884
613	-116.91581851564182	200.57067694023607
614	-116.10226543811518	192.59467648994257
615	-120.85160018936092	196.30700989143395
616	-115.0277058575627	196.81321970078616
617	-119.6198289391123	193.6724405221357
618	-120.26359008295097	200.56792634074498
619	-116.9889869337965	195.59811002382068
620	-118.73159782271799	192.53008327801592
621	-115.91377205709533	198.64546066615145
622	-117.04632239169716	195.54309546792214
623	-122.63296001315749	198.15038868428442
624	-113.3090501851373	196.2110715102491
625	-114.20159183211659	198.85537396418252
626	-116.0415287122753	198.62327844507345
627	-118.46927629678538	200.89348736132274
628	-118.10025414057064	196.3075617501099
629	-115.12635664096885	198.8485584345865
630	-120.38709599960775	192.7583411880808
631	-122.1574567495614	194.29859779832373
632	-122.73767215304882	196.515118861593
633	-122.78616650307426	196.16154410854634
634	-119.89638731296735	196.96948702493393
635	-120.43049622332197	198.04591402511886
636	-115.73817858560489	192.55885943780493
637	-113.2472521710938	197.71284884383263
638	-118.1368898667758	196.81454818202525
639	-115.40148328799584	192.86511786523906
640	-120.5656859111493	195.94682105661758
641	-115.01901034667898	193.1570836006443
642	-122.24731966530753	196.8788305468895
643	-115.44516365940322	197.24330922770937
644	-122.36669052989542	196.2349964615131
645	-117.1686920090754	193.50189020519056
646	-118.3157747699623	196.38245404866075
647	-121.14322852902765	193.7117980043874
648	-121.73449771804536	195.04337457083332
649	-113.88125938440761	197.46130512702032
650	-119.25305033457718	193.85482472548918
651	-121.57802326071557	194.87855678744626
652	-119.48564286265064	200.25258561012686
653	-119.3493535511368	193.2242312555824
654	-113.5171931654505	196.01431995408316
655	-119.67848507403839	192.994654868585
656	-119.3417932894848	192.8546597923104
657	-117.31837333870209	195.01498337892775
658	-115.8482128212121	198.72482910477373
659	-121.45734101514063	197.11505869579534
660	-120.27466316798724	197.63107169761136
661	-117.47785557499012	191.93579529777483
662	-115.15178993566477	197.0952596028881
663	-114.99036676450298	193.6097208683911
664	-120.40122253814334	199.9814240437392
665	-122.61995026149637	198.01544837005025
666	-117.55467234231743	198.45591327435926
667	-118.17898769155252	195.96054490002442
668	-113.5205736809927	197.03522618042203
669	-117.16756201110918	198.35734747760623
670	-118.339131498862	198.19336774523705
671	-118.1466476928222	201.2185091816979
672	-117.70597771208115	197.43070815641116
673	-120.06863671919997	194.82393895017123
674	-114.48039141093432	199.70733221378842
675	-115.73326820133265	200.0495231386776
676	-115.29586035733898	192.87540152605936
677	-118.33051735410784	193.19936826099897
678	-118.52577958003667	193.69344846317205
679	-113.97404548945867	195.05790688270054
680	-122.06861467259898	193.8296523224868
681	-119.67788992534629	198.40600014390722
682	-122.47683105853658	194.23664504392065
683	-117.97377623408894	193.9073230767492
684	-121.24847249909534	198.39694703597266
685	-117.32725085410068	195.52588804819345
686	-119.56627718110103	195.55417574360854
687	-121.49187989313951	196.1094025685612
688	-116.508061794235	193.65546542197671
689	-121.69002821652064	198.4851154355172
690	-121.73824364346873	197.8992184568039
691	-121.50588374792568	195.13727612747743
692	-118.34627788022559	194.8132885663682
693	-120.64832332916032	199.41574225681265
694	-121.29947692881713	198.6975467751555
695	-116.5946884453492	198.97703173696766
696	-118.43423362325132	195.33338408750575
697	-118.6379029912607	192.09542130188208
698	-121.86727958554067	193.32585425183808
699	-117.6642120814335	192.63298269251305
700	-118.14590120734889	198.12738926450777
701	-116.06240654225658	196.27416649949137
702	-115.20801302219714	195.43354298444223
703	-116.0590400566754	195.54124469709922
704	-117.00356006231945	200.16976798230255
705	-117.24949959877456	201.06941700471944
706	-122.45551697495989	194.9035222987965
707	-115.90997020816258	194.30329926307337
708	-120.47849672831703	194.2136288360638
709	-121.95004965755247	196.1801301898893
710	-120.96606031793723	196.65098027809395
711	-120.16568052416427	197.68232732276115
712	-114.3855095777507	196.36775056622673
713	-119.13769710534017	196.13618624619735
714	-118.57196954732595	199.68511524404093
715	-116.4471946834341	197.8202893615704
716	-380.93517340064267	-560.3985426900755
717	-379.4307685000514	-561.4973925394702
718	-380.79248569872635	-557.3894890262386
719	-385.9168242815977	-561.061579170393
720	-382.46720043345795	-558.2350777500392
721	-383.67097232247517	-561.0930550776455
722	-382.1829348065761	-565.4011574479126
723	-385.98282449377285	-559.6836809233962
724	-386.0387484554652	-558.9621871575902
725	-384.3383926551063	-563.1440825961386
726	-378.9957661823593	-563.6176908257978
727	-380.191122123635	-563.7686797897477
728	-384.5529775189539	-556.9065924526882
729	-379.72592569352196	-558.9827285015612
730	-386.4006145441735	-558.7667924435893
731	-383.3860065731193	-559.4549725834476
732	-380.71594532191216	-564.6705782076424
